Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q88C32	unreviewed	Q88C32_PSEPK	zwf PP_5351	1.1.1.49	glucose-6-phosphate dehydrogenase activity [GO:0004345]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; pentose-phosphate shunt [GO:0006098]	160488
Q88C48	unreviewed	Q88C48_PSEPK	purK PP_5335	6.3.4.18	5-(carboxyamino)imidazole ribonucleotide synthase activity [GO:0034028]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylaminoimidazole carboxylase activity [GO:0004638]; 'de novo' IMP biosynthetic process [GO:0006189]	160488
Q88C57	reviewed	PSTB2_PSEPK	pstB2 PP_5326	7.3.2.1	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]; phosphate ion transmembrane transport [GO:0035435]	160488
Q88C65	reviewed	UBIA_PSEPK	ubiA PP_5318	2.5.1.39	plasma membrane [GO:0005886]; 4-hydroxybenzoate decaprenyltransferase activity [GO:0002083]; 4-hydroxybenzoate nonaprenyltransferase activity [GO:0047293]; 4-hydroxybenzoate octaprenyltransferase activity [GO:0008412]; ubiquinone biosynthetic process [GO:0006744]	160488
Q88C89	reviewed	RNPH_PSEPK	rph PP_5294	2.7.7.56	3'-5'-RNA exonuclease activity [GO:0000175]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]	160488
Q88C93	reviewed	ALGC_PSEPK	algC PP_5288	5.4.2.2; 5.4.2.8	magnesium ion binding [GO:0000287]; phosphoglucomutase activity [GO:0004614]; phosphomannomutase activity [GO:0004615]; alginic acid biosynthetic process [GO:0042121]; GDP-mannose biosynthetic process [GO:0009298]; lipopolysaccharide biosynthetic process [GO:0009103]	160488
Q88CB2	reviewed	DADX_PSEPK	dadX PP_5269	5.1.1.1	alanine racemase activity [GO:0008784]; pyridoxal phosphate binding [GO:0030170]; D-alanine biosynthetic process [GO:0030632]	160488
Q88CB6	reviewed	XPT_PSEPK	xpt PP_5265	2.4.2.22	cytoplasm [GO:0005737]; xanthine phosphoribosyltransferase activity [GO:0000310]; purine ribonucleoside salvage [GO:0006166]; xanthine metabolic process [GO:0046110]; XMP salvage [GO:0032265]	160488
Q88CB7	unreviewed	Q88CB7_PSEPK	rep PP_5264	5.6.2.4	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; isomerase activity [GO:0016853]; single-stranded DNA binding [GO:0003697]; DNA unwinding involved in DNA replication [GO:0006268]	160488
Q88CF3	reviewed	DAPF_PSEPK	dapF PP_5228	5.1.1.7	cytoplasm [GO:0005737]; diaminopimelate epimerase activity [GO:0008837]; lysine biosynthetic process via diaminopimelate [GO:0009089]	160488
Q88CF4	unreviewed	Q88CF4_PSEPK	lysA-II lysA PP_5227	4.1.1.20	diaminopimelate decarboxylase activity [GO:0008836]; pyridoxal phosphate binding [GO:0030170]; lysine biosynthetic process via diaminopimelate [GO:0009089]	160488
Q88CG4	reviewed	PPK1_PSEPK	ppk PP_5217	2.7.4.1	polyphosphate kinase complex [GO:0009358]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; polyphosphate kinase activity [GO:0008976]; polyphosphate biosynthetic process [GO:0006799]	160488
Q88CG7	unreviewed	Q88CG7_PSEPK	rho PP_5214	3.6.4.-	cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on RNA [GO:0008186]; helicase activity [GO:0004386]; RNA binding [GO:0003723]; DNA-templated transcription termination [GO:0006353]	160488
Q88CG8	reviewed	UBID_PSEPK	ubiD PP_5213	4.1.1.98	plasma membrane [GO:0005886]; 3-octaprenyl-4-hydroxybenzoate carboxy-lyase activity [GO:0008694]; metal ion binding [GO:0046872]; ubiquinone biosynthetic process [GO:0006744]	160488
Q88CI9	reviewed	GCSP2_PSEPK	gcvP2 gcvP-2 PP_5192	1.4.4.2	glycine dehydrogenase (decarboxylating) activity [GO:0004375]; glycine decarboxylation via glycine cleavage system [GO:0019464]	160488
Q88CL2	reviewed	CYSA_PSEPK	cysA PP_5168	7.3.2.3	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type sulfate transporter activity [GO:0015419]; ABC-type thiosulfate transporter activity [GO:0102025]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	160488
Q88CN0	reviewed	RPIA_PSEPK	rpiA PP_5150	5.3.1.6	ribose-5-phosphate isomerase activity [GO:0004751]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]	160488
Q88CN9	reviewed	TYSY_PSEPK	thyA PP_5141	2.1.1.45	cytoplasm [GO:0005737]; thymidylate synthase activity [GO:0004799]; dTMP biosynthetic process [GO:0006231]; dTTP biosynthetic process [GO:0006235]; methylation [GO:0032259]	160488
Q88CQ2	reviewed	ILVD_PSEPK	ilvD PP_5128	4.2.1.9	2 iron, 2 sulfur cluster binding [GO:0051537]; dihydroxy-acid dehydratase activity [GO:0004160]; magnesium ion binding [GO:0000287]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]	160488
Q88CQ5	reviewed	FPG_PSEPK	mutM fpg PP_5125	3.2.2.23; 4.2.99.18	class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; damaged DNA binding [GO:0003684]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]	160488
Q88CQ7	reviewed	COAD_PSEPK	coaD PP_5123	2.7.7.3	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; pantetheine-phosphate adenylyltransferase activity [GO:0004595]; coenzyme A biosynthetic process [GO:0015937]	160488
Q88CR9	unreviewed	Q88CR9_PSEPK	ftsY PP_5111	3.6.5.4	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]	160488
Q88CS3	reviewed	MTGA_PSEPK	mtgA PP_5107	2.4.99.28	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; pentosyltransferase activity [GO:0016763]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	160488
Q88CS6	reviewed	THIG_PSEPK	thiG PP_5104	2.8.1.10	cytoplasm [GO:0005737]; thiazole synthase activity [GO:1990107]; thiamine diphosphate biosynthetic process [GO:0009229]	160488
Q88CT5	unreviewed	Q88CT5_PSEPK	proI proC PP_5095	1.5.1.2	cytoplasm [GO:0005737]; pyrroline-5-carboxylate reductase activity [GO:0004735]; L-proline biosynthetic process [GO:0055129]	160488
Q88CU2	unreviewed	Q88CU2_PSEPK	priA PP_5088	3.6.4.-	primosome complex [GO:1990077]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; hydrolase activity [GO:0016787]; zinc ion binding [GO:0008270]; DNA replication, synthesis of primer [GO:0006269]; DNA unwinding involved in DNA replication [GO:0006268]	160488
Q88CU3	reviewed	RL31_PSEPK	rpmE PP_5087		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; metal ion binding [GO:0046872]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	160488
Q88CU6	unreviewed	Q88CU6_PSEPK	mrcA PP_5084	2.4.99.28; 3.4.16.4	plasma membrane [GO:0005886]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; response to antibiotic [GO:0046677]	160488
Q88CV1	reviewed	AROK_PSEPK	aroK PP_5079	2.7.1.71	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	160488
Q88CV2	reviewed	AROB_PSEPK	aroB PP_5078	4.2.3.4	cytoplasm [GO:0005737]; 3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	160488
Q88CV6	reviewed	DCUP_PSEPK	hemE PP_5074	4.1.1.37	cytoplasm [GO:0005737]; uroporphyrinogen decarboxylase activity [GO:0004853]; protoporphyrinogen IX biosynthetic process [GO:0006782]	160488
Q88CW2	reviewed	SELO_PSEPK	selO PP_5068	2.7.7.108	AMPylase activity [GO:0070733]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]	160488
Q88CW4	reviewed	NHAP2_PSEPK	nhaP2 cvrA PP_5066		plasma membrane [GO:0005886]; flavin adenine dinucleotide binding [GO:0050660]; potassium:proton antiporter activity [GO:0015386]; cell volume homeostasis [GO:0006884]	160488
Q88CW6	reviewed	BETA_PSEPK	betA PP_5064	1.1.99.1; 1.2.1.8	membrane [GO:0016020]; betaine-aldehyde dehydrogenase activity [GO:0008802]; choline dehydrogenase activity [GO:0008812]; flavin adenine dinucleotide binding [GO:0050660]; glycine betaine biosynthetic process from choline [GO:0019285]	160488
Q88CW7	reviewed	BETB_PSEPK	betB PP_5063	1.2.1.8	betaine-aldehyde dehydrogenase activity [GO:0008802]; metal ion binding [GO:0046872]; glycine betaine biosynthetic process from choline [GO:0019285]	160488
Q88CX4	reviewed	GPMI_PSEPK	gpmI pgm PP_5056	5.4.2.12	cytoplasm [GO:0005737]; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity [GO:0046537]; manganese ion binding [GO:0030145]; glucose catabolic process [GO:0006007]; glycolytic process [GO:0006096]	160488
Q88CX8	unreviewed	Q88CX8_PSEPK	trmL PP_5052	2.1.1.207	cytoplasm [GO:0005737]; RNA binding [GO:0003723]; tRNA (5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase activity [GO:0141102]; tRNA (cytidine(34)-2'-O)-methyltransferase activity [GO:0141098]; tRNA methylation [GO:0030488]	160488
Q88CY1	unreviewed	Q88CY1_PSEPK	glnG ntrC PP_5048		cytoplasm [GO:0005737]; protein-DNA complex [GO:0032993]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA-binding transcription activator activity [GO:0001216]; DNA-binding transcription repressor activity [GO:0001217]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; negative regulation of DNA-templated transcription [GO:0045892]; nitrogen fixation [GO:0009399]; regulation of nitrogen utilization [GO:0006808]	160488
Q88CY5	unreviewed	Q88CY5_PSEPK	typA bipA PP_5044	3.6.5.-	cytosol [GO:0005829]; ribonucleoprotein complex [GO:1990904]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]; ribosomal large subunit assembly [GO:0000027]	160488
Q88CY9	reviewed	F16PA_PSEPK	fbp PP_5040	3.1.3.11	cytoplasm [GO:0005737]; fructose 1,6-bisphosphate 1-phosphatase activity [GO:0042132]; magnesium ion binding [GO:0000287]; gluconeogenesis [GO:0006094]	160488
Q88CZ6	reviewed	HUTU_PSEPK	hutU PP_5033	4.2.1.49	cytoplasm [GO:0005737]; urocanate hydratase activity [GO:0016153]; L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	160488
Q88CZ9	reviewed	HUTI_PSEPK	hutI PP_5030	3.5.2.7	cytoplasm [GO:0005737]; imidazolonepropionase activity [GO:0050480]; iron ion binding [GO:0005506]; zinc ion binding [GO:0008270]; L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	160488
Q88D02	reviewed	DTD_PSEPK	dtd PP_5027	3.1.1.96	cytoplasm [GO:0005737]; D-aminoacyl-tRNA deacylase activity [GO:0051499]; Gly-tRNA(Ala) hydrolase activity [GO:0106026]; Ser(Gly)-tRNA(Ala) hydrolase activity [GO:0043908]; tRNA binding [GO:0000049]; D-amino acid catabolic process [GO:0019478]	160488
Q88D09	reviewed	MCPQ_PSEPK	mcpQ PP_5020		plasma membrane [GO:0005886]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	160488
Q88D15	reviewed	HIS3_PSEPK	hisI PP_5014	3.5.4.19	cytoplasm [GO:0005737]; magnesium ion binding [GO:0000287]; phosphoribosyl-AMP cyclohydrolase activity [GO:0004635]; zinc ion binding [GO:0008270]; L-histidine biosynthetic process [GO:0000105]	160488
Q88D17	reviewed	UBIE_PSEPK	ubiE PP_5011	2.1.1.163; 2.1.1.201	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity [GO:0008425]; demethylmenaquinone methyltransferase activity [GO:0043770]; S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity [GO:0102094]; S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity [GO:0102955]; S-adenosylmethionine:2-demethylquinol-8 methyltransferase activity [GO:0102027]; aerobic respiration [GO:0009060]; menaquinone biosynthetic process [GO:0009234]; methylation [GO:0032259]	160488
Q88D28	reviewed	HSLV_PSEPK	hslV PP_5000	3.4.25.2	HslUV protease complex [GO:0009376]; proteasome core complex [GO:0005839]; metal ion binding [GO:0046872]; threonine-type endopeptidase activity [GO:0004298]; proteolysis involved in protein catabolic process [GO:0051603]	160488
Q88D30	reviewed	PYRB_PSEPK	pyrB PP_4998	2.1.3.2	amino acid binding [GO:0016597]; aspartate carbamoyltransferase activity [GO:0004070]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; amino acid metabolic process [GO:0006520]	160488
Q88D35	reviewed	GSHB_PSEPK	gshB PP_4993	6.3.2.3	ATP binding [GO:0005524]; glutathione synthase activity [GO:0004363]; metal ion binding [GO:0046872]	160488
Q88D44	unreviewed	Q88D44_PSEPK	bioA PP_4984	2.6.1.62	cytoplasm [GO:0005737]; adenosylmethionine-8-amino-7-oxononanoate transaminase activity [GO:0004015]; pyridoxal phosphate binding [GO:0030170]; biotin biosynthetic process [GO:0009102]	160488
Q88D48	unreviewed	Q88D48_PSEPK	rhlE rhlE-II PP_4980	3.6.4.13	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]; ribosome assembly [GO:0042255]	160488
Q88D60	reviewed	METK_PSEPK	metK PP_4967	2.5.1.6	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; methionine adenosyltransferase activity [GO:0004478]; one-carbon metabolic process [GO:0006730]; S-adenosylmethionine biosynthetic process [GO:0006556]	160488
Q88D80	unreviewed	Q88D80_PSEPK	putA PP_4947	1.2.1.88; 1.5.5.2	cytoplasmic side of plasma membrane [GO:0009898]; 1-pyrroline-5-carboxylate dehydrogenase activity [GO:0003842]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; proline dehydrogenase activity [GO:0004657]; proline biosynthetic process [GO:0006561]; proline catabolic process to glutamate [GO:0010133]	160488
Q88D82	unreviewed	Q88D82_PSEPK	rlmJ PP_4945	2.1.1.266	23S rRNA (adenine(2030)-N(6))-methyltransferase activity [GO:0036307]; RNA binding [GO:0003723]; rRNA base methylation [GO:0070475]	160488
Q88D92	reviewed	MSBA_PSEPK	msbA PP_4935	7.5.2.6	plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]	160488
Q88DA5	reviewed	THIC_PSEPK	thiC PP_4922	4.1.99.17	4 iron, 4 sulfur cluster binding [GO:0051539]; carbon-carbon lyase activity [GO:0016830]; zinc ion binding [GO:0008270]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]	160488
Q88DB2	unreviewed	Q88DB2_PSEPK	parE PP_4915	5.6.2.2	chromosome [GO:0005694]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]	160488
Q88DB5	unreviewed	Q88DB5_PSEPK	parC PP_4912	5.6.2.2	chromosome [GO:0005694]; extrinsic component of plasma membrane [GO:0019897]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]	160488
Q88DB9	reviewed	PSD_PSEPK	psd PP_4908	4.1.1.65	plasma membrane [GO:0005886]; phosphatidylserine decarboxylase activity [GO:0004609]; phosphatidylethanolamine biosynthetic process [GO:0006646]	160488
Q88DC4	reviewed	RSGA_PSEPK	rsgA PP_4903	3.6.1.-	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; rRNA binding [GO:0019843]; ribosomal small subunit biogenesis [GO:0042274]	160488
Q88DC7	unreviewed	Q88DC7_PSEPK	queG PP_4900	1.17.99.6	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; cobalamin binding [GO:0031419]; epoxyqueuosine reductase activity [GO:0052693]; metal ion binding [GO:0046872]; queuosine biosynthetic process [GO:0008616]; tRNA modification [GO:0006400]	160488
Q88DD2	reviewed	MIAA_PSEPK	miaA PP_4895	2.5.1.75	ATP binding [GO:0005524]; tRNA dimethylallyltransferase activity [GO:0052381]; tRNA processing [GO:0008033]	160488
Q88DD8	reviewed	PURA_PSEPK	purA PP_4889	6.3.4.4	cytoplasm [GO:0005737]; adenylosuccinate synthase activity [GO:0004019]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; 'de novo' AMP biosynthetic process [GO:0044208]	160488
Q88DF6	reviewed	NADE_PSEPK	nadE PP_4869	6.3.1.5	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; metal ion binding [GO:0046872]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; NAD biosynthetic process [GO:0009435]	160488
Q88DK2	reviewed	PUR2_PSEPK	purD PP_4823	6.3.4.13	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylamine-glycine ligase activity [GO:0004637]; 'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]	160488
Q88DK3	reviewed	PUR9_PSEPK	purH PP_4822	2.1.2.3; 3.5.4.10	IMP cyclohydrolase activity [GO:0003937]; phosphoribosylaminoimidazolecarboxamide formyltransferase activity [GO:0004643]; 'de novo' IMP biosynthetic process [GO:0006189]	160488
Q88DK5	reviewed	DUSB_PSEPK	dusB PP_4820	1.3.1.-	flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; tRNA binding [GO:0000049]; tRNA dihydrouridine synthase activity [GO:0017150]	160488
Q88DL7	reviewed	RLMH_PSEPK	rlmH PP_4808	2.1.1.177	cytoplasm [GO:0005737]; rRNA (pseudouridine-N3-)-methyltransferase activity [GO:0070038]	160488
Q88DL8	unreviewed	Q88DL8_PSEPK	mrdA-II mrdA PP_4807	3.4.16.4	plasma membrane [GO:0005886]; glycosyltransferase activity [GO:0016757]; penicillin binding [GO:0008658]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]	160488
Q88DL9	unreviewed	Q88DL9_PSEPK	mrdB rodA PP_4806	2.4.99.28	plasma membrane [GO:0005886]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	160488
